user;user_profile;date_review;title;rating;type_visit;num_contributions;review
LapinouTours;LapinouTours;20 février 2013;Classique, bourgeois, charmant;4.0;couples;201;"Nous ne voulions pas repartir de Lyon sans passer voir la ""Mère Brazier"" ! Belle adresse, décoration élégante d'un style ancien remis discrètement au goût du jour. Service impeccable, efficace, discret, souriant, sans affectation. Excellents conseils de la sommelière, compétente et charmante. Maître d'hôtel professionnel tout en étant simple et abordable. Bref, une équipe qui transpire la gentillesse et le naturel. 
Dans l'assiette, des produits d'exception cuisinés parfaitement. À mon goût, les recettes sont un peu trop bourgeoises et trop classiques, mais il faut dire que j'ai choisi le menu classique à 110,00 € qui revisite les standards d'Eugénie Brazier lors de son arrivée en 1921. Malgré une réalisation parfaite, je n'ai pas eu le coup de cœur pour l'entrée, artichauts et foie gras. La mousseline de brochet, homard et petits légumes est une merveille de la gastronomie du début du XXe siècle. Le ris de veau à la Grenobloise est parfait, mais toujours aussi daté. Le dessert, un soufflé au Grand Marnier, est le meilleur qu'il m'est été donné de pouvoir déguster et correspond lui aussi très bien à l'époque. En dépit du fait que cette période gastronomique n'est pas ma préférée, nous avons passé une excellente soirée, dans une ambiance doucement rétro, un retour dans l'histoire et près des fondements de nos goûts actuels, entourés de professionnels d'une gentillesse et d'une compétence extrêmes. Expérience à refaire sans aucun doute."
pascalp357;pascalp357;9 février 2013;Sans surprise;4.0;business;1865;"Cela reste un classique sans surprise avec une cuisson parfaitement maîtrisée en particulier des poissons. Cela a du gout, c'est beau et bon.Belle carte des vins que l'on peut consommer également au verre. Service attentionné et délicat.
Seul reproche : cette mode qui consiste à ne pas laisser la bouteille de vin sur table et qui vous oblige à ""quémander"" la boisson, c'est détestable."
ulex1384it;ulex1384it;3 février 2013;Une belle Maison;4.0;friends;8;"Reprise par Mathieu Viannay (MOF), cette ancienne institution lyonnaise a su garder son charme
d'antan.Il a su conserver dans cette belle maison rhodanienne, une cuisine traditionnelle élaborée
par Eugénie Brazier et donner un air nouveau de créativité et d'inspiration.
Les salons particuliers donnent une atmosphère feutrée et très agréable.
Le personnel est disponible, affable et compétent.
Une excellente soirée à renouveler."
PIERV72;PIERV72;29 janvier 2013;Un moment d'excellence;4.0;No information;304;Nous avons choisi le menu traditionnel mère Brazier avec 3 plats . La cuisine est précise et goûteuse tout en étant généreuse . Sans tout dévoiler , je ne parlerai que du riz de veau braisé et croustillant mais fondant à l'intérieur . Le classique mais sublime St Honoré pour terminer .... Beaux accompagnements d'amuse bouche et pré dessert. Cette formule 3 plats et fromage et dessert permettre de s'offrir un bel étoilé pour un budget raisonnable , service pro et aimable . 
sophieb06;sophieb06;29 janvier 2013;Un grand souvenir culinaire;5.0;No information;69;"Une adresse réputée qui vaut le détour: cuisine gastronomique avec un chef réputé qui mérite ses galons de meilleur ouvrier de France, une ambiance et décoration traditionnelle avec un personnel aux petits soins et très sympathique.
Nous nous sommes régalés et nous y retournerons des que possible."
GCA_10;GCA_10;28 janvier 2013;Enchantés;5.0;couples;101;"Nous avons été enchantés par notre repas chez la Mère Brazier, malgrè un début un peu laborieux, En effet, à notre arrivée, un peu en avance (19h50 pour une reservation à 20h00) on nous a demandé de patienter car le chef avait un ""briefing"" dans la salle du restaurant. On nous a indiqué une salle (le bistrot?) avec un ""zinc"" et des tables mises, donc nous n'avons pas pu nous asseoir et pas pu consommer puisque le personnel était vraisemblablement au ""briefing"". Mais oublions ceci, car très rapidement nous avons été conduit à notre table. Cadre très agréable aux couleurs parfaitement en harmonie avec ce lieu ancien. Excellent maître d'hôtel qui connaît aussi bien le lieux et son histoire que l'art du découpage de la poularde  .... but du voyage ! Un vrai délice pour qui aime les plats mijotés fleurant bon ""l'ancien temps"". Pour 2 il y a 2 services : les blancs servis en suprême, puis les cuisses grillées, excellent, on a vraiment l'impression de déguster 2 plats différents. Mais attention, c'est copieux et les entrées sont servies avec générosité, alors léger sur l'entrée. Excellent choix des vins bien conseillées par une jeune sommelière très pro."
Odile B;OdileB938;28 janvier 2013;Un régal gastronomique, une partition artistiquement revisitée des mets  traditionnels lyonnais;5.0;couples;43;"Lyonnais depuis quatre ans, il était temps que nous rendions visite à la ""Mère Brazier"" dont tout le monde nous vantait les mérites.
C'est gastronomiquement parfait, saveurs, inventivité, cuissons. Un bravo particulier au patissier et au sommelier qui ont su plus que nous régaler avec une selection de vins au verre et un vacherin à la clémentine divin.
l'unique microscopique bémol, la déco du salon privé où nous étions installé n'était pas très, enfin pas vraiment, à la hauteur..."
Sarahd;sarah92200;5 janvier 2013;génial, délicieux, sympa, un excellent moment !;5.0;couples;92;"depuis que Mathieu Viannay a repris la mère Brazier, quel coup de jeune ! tout en respectant les spécialités lyonnaises, les mets sont raffinés, beaux et délicieux
service impeccable, à recommander
à tester également le wine bar à coté
une soirée excellente en amoureux et inoubliable culinairement !"
AlbaLy;AlbaLy;4 janvier 2013;Cuisine un brin en deçà de sa réputation;3.0;couples;11;"Les lieux sont non seulement historiques (mais ça, M. Viannay n'y est pas pour grand chose) ; surtout ils ont été refaits avec goût et élégance, Le personnel, nombreux (normal, on est dans un deux étoiles), est non seulement qualifié (heureusement me diriez-vous) mais, en plus, il est sympathique et agréable ; disons en tout cas que pour celui qui nous a servis, c'était le bon équilibre entre élégance et amabilité, ce qui n'est pas toujours le cas dans ce type d'établissements.
Venons-en alors à l'essentiel, la cuisine. Elle est clairement de bonne facture, mais un brin décevante ou en deçà des attentes associées à un deux étoiles. Disons qu'on alterne entre des plats de grande qualité, qui justifient la distinction par Michelin, et d'autres, plus décevants, ce qui est toujours regrettable. On attend en général que tout soit parfait, ou presque, et là, ce n'est pas tout à fait le cas. Enfin, côté quantités, il n'y a rien à dire, c'est bien servi ; et mieux en tout cas que lorsque le Chef officiait ailleurs à Lyon.
Bref, un bon moment quand même, mais sur la base de ce que l'on nous a servis, on peut craindre une cuisine un peu trop inégale."
Seblounge B;SebloungeB;27 décembre 2012;Digne héritage;5.0;No information;26;"Les deux étoiles du chef sont belles et bien là!
Un vrai moment de bonheur dans un salon privé à l étage, une cuisine à la fois traditionnelle et inventive: un régal!
Une carte des vins à la hauteur de l'établissement 
Et le tout avec une équipe très professionnelle, à la fois simple et performante.
Bravo Mathieu"
So B;SoB166;27 décembre 2012;Genial;5.0;couples;3;"J'ai vraiment adoré.
La cuisine est moderne et délicieuse.
Copieuse juste ce qu'il faut.
J'ai déjà eu la chance d'y aller et à chaque fois, je revis cette même expérience : les serveurs sont très détendus, souriant, à l'écoute, une ambiance 'bonne enfant' qui sait également garder le grand professionnalisme de l'établissement.
C'est si bon de se sentir comme chez soi dans un établissement de cette qualité là."
OLIVIERCROIX;OLIVIERCROIX;13 décembre 2012;Rapport qualité prix très limite;3.0;business;288;"Nous nous sommes rendu dans cet établissement pour un repas d'affaire 4 personnes. 
Nous avons été  bien accueilli lors de notre arrivée puis placé dans une salle avec 3 autres tables. Les tables sont très proches les unes des autres ce qui est peu propice aux confidences.
Le service est très professionnel mais assez distant.
Nous avons choisi des plats à la carte  qui sont tous de grande qualité et très bien exécutés.
Toutefois quand le ris de veau ou la sole sont à plus de 50 €uros le plat il me semble que cela devient légèrement excessifs. Si vous rajoutez des vins de bourgogne de deux ans d'age à plus de 130 €uros la bouteille on trouve le rapport qualité prix décevant.
Pour résumer une bonne table gastronomique (deux étoiles) qui profite de sa renommé pour pratiquer des prix de trois étoiles."
BenTahiti;BenTahiti;12 décembre 2012;Super cuisine !;5.0;business;336;"Que de bonnes choses ici !
tout était très bon et surprenant.
Nous avons eu un menu dégustation... trop copieux !
Bravo pour la : Chair de tourteau et coquillages au radis noir, Pomme verte, Huitre et caviar Osciètre !!!! INCROYABLE !!
A noter, l'un des meilleurs expresso pris en restaurant !
Merci aux serveurs et à la disponibilité du sommelier !"
Fab0663;Fab0663;7 décembre 2012;PARFAIT;5.0;family;50;Mathieu Viannay est un homme exceptionnel qui a su conserver l'esprit de la Mère Brazier tout en apportant son génie et son savoir-faire. Cela fait plus de 4 ans qu'il a repris cette institution et on a l'impression qu'il y est depuis toujours. Cadre agréable , personnel hyper-professionnel et attentionné sans être pesant, cuisine exceptionnelle aussi bien classique qu'inventive , j'ai encore sur les papilles le goût de la fricassée d'ormeaux et de champignons. Ajoutez à ça un chef qui avec ses deux étoiles largement méritées (voire valant plus) qui a conservé sa simplicité, sa convivialité et son humanisme , on ne peut passer qu'un moment merveilleux dans cet établissement. Ne changes rien Mathieu.
Martivette;Martivette;30 novembre 2012;Très bonne cuisine;4.0;friends;8;Pour mon anniversaire, nous sommes allés dans cette institution lyonnaise et je dois dire que nous avons très bien mangé. Je garde un excellent souvenir du Paris-Brest ! Petit bémol sur l’accueil qui pour moi n’est pas à la hauteur et puis il faut absolument que vous trouviez un autre emplacement pour le vestiaire. Ce n’est vraiment pas agréable de retrouver son manteau parfumé aux odeurs de la cuisine…
vandenacker;vandenacker;29 novembre 2012;Avis mitigé;4.0;family;3;"Nous avons diner à la carte avec un choix varié d'entrées pour chacun de nous, une des spécialités l'artichaut/ foies gras se révèle finalement celle qui nous à le moins plus ( plutôt fade en bouche, nous conseillons plutôt le foie gras fumé poellé). Nous avons ensuite pris la poularde demi deuil et nous avons été déçus , malgré l’excellence du plat et de sa double préparation, nous regrettons le manque de saveur de la truffe. Pour les desserts, certains intéressant, d'autres moins ( le Paris Brest). Accompagné de bons vins le ticket à 200 euros/personne nous parait  élevé en rapport à l'assiette, au cadre, et au manque de cérémonial. Par contre il existe un menu à 55 Euros chaque midi qui, je pense, est un excellent rapport  qualité/prix toujours en rapport avec l'assiette, le cadre et ce qui va avec dans ce type de restaurant étoilé.
Nous regrettons également que le chef ne passe pas....
Pour conclure une très bonne table, à faire.
Que nos remarques soient constructives.
Cordialement"
Gourmet@michelin-NOstar;NO69005;27 novembre 2012;Classique revisité;5.0;business;190;"Très bonne adresse Lyonnaise certes classique mais avec une présentation des plats et des saveurs magnifiques.Le menu affaire pour le déjeuner est d' un bon rapport qualité- prix.
Service pro et discret avec voiturier ce qui est rare à Lyon. Belle carte des vins un peu cher.
A RECOMMANDER SANS RESERVE !"
npp11juin;npp11juin;26 novembre 2012;accueil deplorable;1.0;family;10;"Nous avions reservé une table pour 4 personnes le vendredi 23 nov 2012 mais il s'est averé que la reservation téléphonique n'avait pas ete prise en compte! Difficile à admettre quand on vient de Paris et Geneve pour diner ds ce restaiurant!Le chef de rang nous a soupconné de ne pas avoir reservé puis nous a conseillé de chercher nous meme un restaurant dans le quartier!Sur une remarque acerbe de ma part, ce monsieur a enfin accepté de chercher une table, donc 20mn apres c'etait bouclé. mais le croirez vous, pendant tout ce temps, nous avons patienté debout ds le couloir et sans aucune excuse de la part de cette personne en charge de l'accueil. Cerise sur le gateau, en partant, lui ayant fait remarquer qu'il aurait pu offrir une coupe , il nous a dit que nous devrions etre contents car il avait trouvé un autre restaurant! 
On ne faira  pas  un 2eme voyage pour aller ds ce restaurant car il est inhabituel d'etre traité ainsi ds ce genre d'etablissement ."
