user,user_profile,date_review,title,rating,type_visit,num_contributions,review
Aude P,28audep,8 octobre 2015,Encore un moment magique,5.0,couples,8,"Des mets d'exceptions, présentation raffinée, excellent accueil, accord mets-vins parfait grâce aux conseils de notre hôte.

Nous reviendrons c'est certain!"
Michel,624michelf,3 octobre 2015,Où la cuisine devient art,5.0,family,371,"C'est un restaurant compliqué à noter. Soit on met 5 macarons soit rien. Car ici la cuisine est d'abord concept : dans un cadre très feutré ,une succession de plats d'une beauté à couper le souffle . C'est la plupart du temps à la fois très bon et très raffiné comme cette sardine soufflée ou cet œuf  de caille mi cuit sois lard colonata. Poisson racineagrume"
REGALDO R,RENE_MARC2013,27 septembre 2015,CONFIRMATION D ' UNE ADRESSE D' EXCEPTION ;,5.0,couples,407,"Nous avons profitez de l'opération "" Tous au restaurant "" pour nous rendre de nouveau à cette adresse . Nous avions été conquis en Novembre 2014 , et nous souhaitions renouveler notre expérience culinaire . Bien nous en a pris , car le menu proposé par le chef a tenu toute ses promesses . La première chose que l'on retient , c'est la justesse des cuissons et naturellement le respect des produits . La cuisson du pigeon était divine ainsi que celle de la langoustine , le mariage avec les épices comme le safran ,ou la citronnelle apporte  des effluves exotiques ,la justesse de leur dosage ne dénaturant pas le produit  principal . Bouillon, sauce ,et jus sont parfaitement maitrisés .Le dressage minutieux de ses plats en font de superbes assiettes . Je tiens a signaler que le service est en salle,  est efficace , prompt à répondre à vos sollicitations , pas avare en  réponses à vos questionnements sur  la provenance des produits ,le mode de cuisson ...etc et  tout ça AVEC LE SOURIRE . C'est promis , juré , nous y retournerons une prochaine fois ."
Amandine,Yellowtricycle14,27 septembre 2015,Une superbe découverte et un sans faute !,5.0,family,11,"Vivant juste en face du restaurant, je l'avais regardé se monter puis ouvrir avec une curiosité piquée au vif... je me devais donc de le tester :)
C'est chose faite pour l'anniversaire de mon papa, qui partage mon amour des bonnes choses. J'en attendais beaucoup après avoir lu des critiques dithyrambiques et unanimes dans la presse lyonnaise et je n'ai pas été déçue...
Tout est excellent : le cadre tout d'abord, épuré, zen, raffiné sans être clinquant ou ostentatoire. Très agréable, on se sent tout de suite à son aise, détendu. Le service, ensuite, vraiment parfait, souriant, agréable, présent sans être intrusif ou pire encore trop froid ! Et bien sûr, la cuisine... divine ! 

Tout est beau, ce qui relève déjà de l'art : mention spéciale pour les mises en bouche dont la présentation est extrêmement originale. Quant aux saveurs, c'est un sans faute complet pour ma part. J'attendais beaucoup d'un établissement de ce standing et j'ai été bluffée par la maîtrise du chef, à tous les niveaux. Un grand bravo, d'autant plus que je trouve le rapport qualité-prix tout à fait honorable pour la qualité de la prestation ! 

Et un petit plus pour la gentillesse du maître des lieux et de son épouse, cerise sur le gâteau (lui aussi, très bon d'ailleurs les desserts sont une grande réussite)  :)"
Geneviève M,529genevi_vem,15 septembre 2015,Très très haut dans la gastronomie Lyonnaise!,5.0,couples,76,"Dans notre top 3 des restaurants gastronomiques Lyonnais avec Mathieu Viannay et Takao Takano....
salle agréable, ambiance feutrée, le service est très pro et très simple à la fois , comme le chef qui parait presque gêner de venir saluer ses clients.
La cuisine est admirable à l'oeil et au goût :la royale de tourteau, le pigeon en double cuisson , le ""pie "" de caille , le dessert autour de la myrtille....
on a apprécié le fait que le sommelier nous fasse goûter le vin avant de nous servir deux verres. 
les prix sont raisonnables eu égard à la qualité des plats...les vins peut être un peu trop chers."
WILLY962,WILLY962,15 septembre 2015,BIEN MAIS.....,3.0,business,52,"Service irréprochable ,sympathique , souriant ,professionnel.
Coté cuisine à mon gout un manque d'originalité et de saveurs .
Pour un double étoilé nous nous attendons à l'exception et ce ne fut pas le cas ne nous méprenons pas c’était bon mais...et à  ce prix et ce niveau ce ce doit d’être parfait."
stephane L,312stephanel,2 septembre 2015,excellent,5.0,none,232,"Tres belle adresse sur lyon 6. Cela fait plaisir de manger dans un vrai gastronomique. Le cadre est reposant, le service impeccable et les plats innovants dans la tradition."
chris,956christeled,25 août 2015,une grande table differente,5.0,none,262,"Une grande table qui m a conquise,je commande un foie gras qui arrive en forme de fraiser,travail éxceptionnel dans la recherche de présentation, tout est beau a regarder .Mon délicieux poisson arrive redessiner dans l assiette par le talent du chef.Je suis bluffée par la présentation. tout est bon,je complimente le serveur ,et on m invite a visiter les cuisines.Acceuil très agréable, j adore!!!"
Nick B,s0-ptit,20 août 2015,Affolant,5.0,friends,5,Une cuisine dantesque!  Un service professionnel et sérieux ! Un sommelier qui nous en a fais voir de toute les couleurs ! Je reviendrais! Me déplacer de St Étienne pour que mes papilles chantonnent à nouveaux comme ceci ! Un grand merci!
celineb92150,celineb92150,14 août 2015,Tout était parfait!!!!,5.0,family,21,"Nous étions 3 (2 adultes et 1 enfant de 11 ans). Lors de la réservation, un menu adapté pour l'enfant avait été prévu.
Accueil et service professionnels.
J'ai aimé la décoration sobre et moderne.
Les plats sont divins, avec une mention spéciale pour le thon grillé dont j'ai raffolé!
Le jeune sommelier est de très justes conseils.
Venant de Paris, nous referons le déplacement.
Merci à vous tous pour cette excellente soirée!"
AgnesRL42,AgnesRL42,14 août 2015,"Toujours très bien, on attend l'excellence...",4.0,couples,43,"C'est incontestablement très bon. La cuisine est très bien maîtrisée, le service est agréable et efficace. Un très bon point également pour le sommelier, qui apporte de très bons conseils. Il n'y a donc pas de véritable rupture depuis Saint Just Saint Rambert. Ce qui est presque dommage : on s'attendait à encore mieux depuis le déménagement. Le chef sait être plus inventif, on attend qu'il se lâche vraiment. En revanche, un excellent point : les prix sont restés très raisonnables compte tenu des prestations proposées. Quoi qu'il en soit, on reviendra quand même..."
Luc D,620lucd,10 août 2015,J'adore ça,5.0,friends,7,"Ceci Est Un endroit agréable Avec Une vue splendide. Les Serveurs attentionné et très serviable are. Frappé par la rapidité de Djé la du service. Je adorent visiter le restaurant de CE. Il est un lieu de luxe, le décor est merveilleux. Le emplatado est fine et grande.
Je l'ai aimé"
PtitLouis2012,PtitLouis2012,2 août 2015,Superbe...un veritable sans faute....,5.0,couples,202,Ici tout n'est que raffinement...mais on se sent à l'aide...c'est un superbe équilibre de classe et de simplicité. La cuisine est tout simplement parfaite...tout est précis...et le résultat déjà très beau pour les yeux...est absolument parfait à la dégustation...de la magie....nous reviendrons...!!!
Megetpat,Megetpat,30 juillet 2015,Le comble du raffinement dans l assiette !,5.0,friends,40,"Des amuses bouches jusqu au mignardises de fin de repas nous avons été surpris et nos papilles régalées.

Les choix du sommelier pour chaque verre accompagnant les plats se sont avérés être juste parfaits! 

Les serveurs sont extrêmement agréables  souriants et compétents. 

Le chef est venu saluer chaque table en fin de service (tradition qui se perd dans bon nombres de restaurants gastronomiques malheureusement...)

Et un des serveurs nous a gentiment proposé de visiter les cuisines. Ce qui nous a permis de saluer et féliciter toute la brigade. 

Un réel moment de plaisir.

Nous recommandons vivement."
Fred P,fredp1940,29 juillet 2015,Raffinement et délicatesse,4.0,none,605,"Un très bel endroit le service est soigné tout comme la nourriture. Le chef propose des mets originaux, les assiettes son très visuelles et on ne ressort pas écœuré:)
La carte des vins est de bon niveau mais pour un deux étoiles.
Par contre on peut regretter la présence un peu trop marquée de la patronne et le fait qu'il n'y ai pas de nappes.
Mais à faire sans hésiter !!"
Mcibert,Mcibert,23 juillet 2015,Tout est parfait !,5.0,couples,37,"La perfection, du premier amuse-bouche à la dernière mignardise !
Tout est excellent, fin, léger. Les plats sont aussi beaux que bons, le service est parfait, avec la bonne distance.
J'ai trouvé le rapport qualité-prix très bon aussi compte-tenu du niveau de l'établissement. A ne pas rater !"
plyon2015,plyon2015,19 juillet 2015,Inadmissible pour un 2 étoiles,1.0,friends,2,"Je ne parlerai même pas du service (correct sans plus) ni des plats tant nous avons été déçu par une chose que nous jugeons inadmissible pour un restaurant étoilé !
Prenez une table de six personnes, cinq sont attirées par le menu « 4 ou 5 plats » et la dernière personne souhaite prendre le menu « 2 ou 3 plats » (plats tous différents du précédent menu). Sachez que cela est totalement interdit ! Si une seule personne souhaite prendre le ""grand menu"" alors TOUS LES convives devront en faire de même, aucune dérogation possible, oubliez la carte, etc. Tout commençait donc très bien avec une personne sur le point de se lever et de partir... Nous parvenons à la convaincre de rester et de changer de menu. Sur les cinq autres convives, certains souhaitaient prendre les 5 plats (ouf ! aucun choix à faire) mais certains ne voulaient que 4 plats (c'est autorisé et même écrit en petit en bas du menu). Tout allait donc pour le mieux... Nous faisons notre choix quand tout à coup il nous est annoncé que si une personne retire un plat alors toutes les personnes ne souhaitant que 4 plats devront retirer le même. La bonne blague du serveur... Ah, non, il ne rigole pas et semble très sérieux ! ""Pour des raisons de service, après ils ne s'en sortent pas en cuisine..."" Celle-ci c'est une première dans un restaurant étoilé. Là, c'est l'ensemble de la table qui est sur le point de se lever et de partir. Une chose est sûre, c'était la première fois et dernière fois que nous mettions les pieds dans ce restaurant."
Jean-Luc J,350jeanlucj,11 juillet 2015,Belle découverte,4.0,couples,66,"J'avais entendu parler de ce restaurant, nouveau sur Lyon. Les critiques et les avis sont bons, j'ai décidé d'y emmener ma femme à l'occasion de son anniversaire.
L'accueil est bon, le cadre est moderne mais il manque un peu de chaleur. Fauteuils intemporels et confortables, prêts à passer aux choses sérieuses...
La patronne (nous le supposons), passe de table en table pour un ""bonsoir Madame, bonsoir Monsieur"" un peu forcé, mais surtout, sans se présenter ou dire quelque chose de différent à chacun.
Peu importe, le sommelier est déjà là : il ne nous décevra pas, du début jusqu'à la fin.
Nous avons pris un menu normal et un menu 2 plats. Petit bémol sur les portions qui nous semblent un peu juste dans le cas où un homme ne prendrait qu'un plat. En revanche, à partir de 2 plats, c'est parfait. Je ne sais pas si les portions sont différentes ""à la carte, je l'espère"".
Dans nos assiettes, c'est un festival de goûts, de textures et de couleurs. Les cuissons sont justes, la recherche est permanente, la cuisine, inventive.
Le plateau de fromage est exceptionnel, les desserts (comme le pré-dessert) sont modernes, créatifs, surprenants et magnifiques.
Le sommelier, quant à lui, a su nous faire découvrir tout au long du repas, des vins au verre exceptionnels à des prix très abordables. Cerise sur le gâteau, il a eu la gentillesse de nous proposer, en fin de repas, une petite visite de la cuisine et de la cave. Le chef est venu nous saluer très chaleureusement.
C'est un endroit que nous avons beaucoup apprécié et que nous recommandons vivement."
